,Unnamed: 0,id,tag,csn,Choicesituation,Scenario,Block,CS,Choice_,ASCsq,ROAD,DIST,FREQ,PARK,RECRE,PRICE,Abgeschlossen,LetzteSeite,Datumgestartet,DatumletzteAktivitt,AGE,STAY,WasistIhrePostleitzahl,Beruf_Sonst,WasstudierenSie,WasstudierenSieSonstiges,WieweitistdienchsteHaltest,WennjawievielwrdenSieeinm,GEN,PROF,MODE,MODEFR,COMMODE,INCOME,SindSiegrundstzlichbereitf,WrenSiebereitsichfrdasP,WelcheParteihabenSiebeider,CHILD,RES,OWNB,OWNC,_merge,CF,CF_car,CF_stay,CF_pt,CF_age,CF_male,CF_income,CF_child,CF_bike,BIKELANE,BIKESEP,DIST6,DIST3,FREQ_HIGHER,FREQ_HIGHEST,UNGUARDED,GUARDED,ID_1
5025,5025,252,0,1676,4,1,2,Konzept A,1,0,3,2,2,2,3,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,170
5026,5026,252,0,1676,4,2,2,Konzept A,0,0,1,2,2,1,1,5,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,170
5027,5027,252,0,1676,4,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
5028,5028,252,0,1677,8,1,2,Konzept A,1,0,1,3,2,2,2,3,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,170
5029,5029,252,0,1677,8,2,2,Konzept A,0,0,1,3,1,3,2,3,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,170
5030,5030,252,0,1677,8,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
5031,5031,252,0,1678,15,1,2,Konzept B,0,0,1,2,3,2,1,2,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,170
5032,5032,252,0,1678,15,2,2,Konzept B,1,0,3,1,2,3,2,5,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,170
5033,5033,252,0,1678,15,3,2,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
5034,5034,252,0,1679,16,1,2,Konzept A,1,0,2,1,3,1,2,5,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170
5035,5035,252,0,1679,16,2,2,Konzept A,0,0,2,1,1,2,2,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170
5036,5036,252,0,1679,16,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
5037,5037,252,0,1680,20,1,2,Konzept A,1,0,3,2,3,1,1,2,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,170
5038,5038,252,0,1680,20,2,2,Konzept A,0,0,2,2,3,1,3,1,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,170
5039,5039,252,0,1680,20,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
5040,5040,252,0,1681,27,1,2,Konzept A,1,0,3,1,1,1,3,1,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170
5041,5041,252,0,1681,27,2,2,Konzept A,0,0,1,3,1,1,3,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,170
5042,5042,252,0,1681,27,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
5043,5043,252,0,1682,28,1,2,Konzept B,0,0,1,3,1,3,1,4,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,170
5044,5044,252,0,1682,28,2,2,Konzept B,1,0,3,3,3,3,3,4,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,170
5045,5045,252,0,1682,28,3,2,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
5046,5046,252,0,1683,32,1,2,Konzept B,0,0,2,1,1,3,3,1,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170
5047,5047,252,0,1683,32,2,2,Konzept B,1,0,3,1,2,2,1,2,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,31.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,170
5048,5048,252,0,1683,32,3,2,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 15:04:07,44,2014-07-08 14:58:48,2014-07-08 15:04:07,31.0,4.0,10967.0,,,,3,100.0,1,berufstätig,2,5,ÖPNV,2,Ja,Ja,SPD,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
5049,5049,253,1,1684,5,1,4,Konzept A,1,0,2,3,1,1,1,5,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,171
5050,5050,253,0,1684,5,2,4,Konzept A,0,0,1,2,1,3,1,5,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,171
5051,5051,253,0,1684,5,3,4,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5052,5052,253,0,1685,10,1,4,Konzept A,1,0,1,1,1,1,3,3,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5053,5053,253,0,1685,10,2,4,Konzept A,0,0,2,2,2,3,2,1,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,171
5054,5054,253,0,1685,10,3,4,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5055,5055,253,0,1686,11,1,4,Konzept B,0,0,3,1,2,3,1,5,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,171
5056,5056,253,0,1686,11,2,4,Konzept B,1,0,2,3,2,3,1,3,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,171
5057,5057,253,0,1686,11,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5058,5058,253,0,1687,17,1,4,Konzept B,0,0,1,2,2,3,3,4,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,171
5059,5059,253,0,1687,17,2,4,Konzept B,1,0,2,1,3,1,2,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171
5060,5060,253,0,1687,17,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5061,5061,253,0,1688,22,1,4,Keine autofreie Stadt,0,0,3,3,2,3,2,2,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,171
5062,5062,253,0,1688,22,2,4,Keine autofreie Stadt,0,0,3,1,1,1,3,2,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5063,5063,253,0,1688,22,3,4,Keine autofreie Stadt,1,1,1,1,1,1,1,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5064,5064,253,0,1689,23,1,4,Konzept A,1,0,2,3,3,2,3,4,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,171
5065,5065,253,0,1689,23,2,4,Konzept A,0,0,3,2,1,1,2,1,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,171
5066,5066,253,0,1689,23,3,4,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5067,5067,253,0,1690,29,1,4,Konzept B,0,0,3,1,3,2,2,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,171
5068,5068,253,0,1690,29,2,4,Konzept B,1,0,3,3,2,2,3,4,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,171
5069,5069,253,0,1690,29,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5070,5070,253,0,1691,34,1,4,Konzept B,0,0,2,2,3,2,1,1,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,171
5071,5071,253,0,1691,34,2,4,Konzept B,1,0,1,3,3,2,1,3,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,171
5072,5072,253,0,1691,34,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5073,5073,253,0,1692,35,1,4,Konzept B,0,0,1,2,1,1,2,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,171
5074,5074,253,0,1692,35,2,4,Konzept B,1,0,1,1,3,2,3,2,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,171
5075,5075,253,0,1692,35,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 15:06:16,44,2014-07-08 14:59:19,2014-07-08 15:06:16,25.0,1.0,12045.0,,Sonstiges,afrikaiwssenschaften,2,,0,Student_in,2,5,ÖPNV,1,weiß nicht,Nein,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
5076,5076,254,1,1693,3,1,2,Konzept A,1,0,2,3,2,3,2,3,2014-07-08 15:07:10,44,2014-07-08 15:01:30,2014-07-08 15:07:10,20.0,2.0,12053.0,,keine Angabe,,3,,0,Student_in,2,4,3,1,Nein,Ja,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,172
5077,5077,254,0,1693,3,2,2,Konzept A,0,0,2,2,3,2,1,4,2014-07-08 15:07:10,44,2014-07-08 15:01:30,2014-07-08 15:07:10,20.0,2.0,12053.0,,keine Angabe,,3,,0,Student_in,2,4,3,1,Nein,Ja,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,172
5078,5078,254,0,1693,3,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:07:10,44,2014-07-08 15:01:30,2014-07-08 15:07:10,20.0,2.0,12053.0,,keine Angabe,,3,,0,Student_in,2,4,3,1,Nein,Ja,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172
5079,5079,254,0,1694,4,1,2,Konzept A,1,0,3,2,2,2,3,6,2014-07-08 15:07:10,44,2014-07-08 15:01:30,2014-07-08 15:07:10,20.0,2.0,12053.0,,keine Angabe,,3,,0,Student_in,2,4,3,1,Nein,Ja,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,20.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,172
5080,5080,254,0,1694,4,2,2,Konzept A,0,0,1,2,2,1,1,5,2014-07-08 15:07:10,44,2014-07-08 15:01:30,2014-07-08 15:07:10,20.0,2.0,12053.0,,keine Angabe,,3,,0,Student_in,2,4,3,1,Nein,Ja,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,172
5081,5081,254,0,1694,4,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 15:07:10,44,2014-07-08 15:01:30,2014-07-08 15:07:10,20.0,2.0,12053.0,,keine Angabe,,3,,0,Student_in,2,4,3,1,Nein,Ja,Grüne,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172
5082,5082,254,0,1695,8,1,2,Konzept A,1,0,1,3,2,2,2,3,2014-07-08 15:07:10,44,2014-07-08 15:01:30,2014-07-08 15:07:10,20.0,2.0,12053.0,,keine Angabe,,3,,0,Student_in,2,4,3,1,Nein,Ja,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,172
5083,5083,254,0,1695,8,2,2,Konzept A,0,0,1,3,1,3,2,3,2014-07-08 15:07:10,44,2014-07-08 15:01:30,2014-07-08 15:07:10,20.0,2.0,12053.0,,keine Angabe,,3,,0,Student_in,2,4,3,1,Nein,Ja,Grüne,1,1,1,0,matched (3),1.0,0.0,1.0,4.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,172
